Date, Open, High, Low, Close
10/16/14, 116.82, 117.87, 116.20, 117.55
10/15/14, 118.21, 118.44, 116.88, 117.00
10/14/14, 118.91, 119.28, 118.36, 118.40
10/13/14, 118.18, 119.10, 117.85, 119.04
10/10/14, 118.34, 118.86, 117.82, 118.20
10/09/14, 119.39, 119.79, 118.78, 118.83
10/08/14, 119.48, 119.52, 118.69, 118.80
10/07/14, 119.58, 120.17, 119.22, 119.86
10/06/14, 118.02, 119.60, 117.90, 119.58
10/03/14, 118.43, 118.63, 117.69, 118.02
10/02/14, 118.69, 118.86, 117.73, 118.22
10/01/14, 118.51, 119.42, 118.38, 118.56
09/30/14, 120.28, 120.53, 118.61, 118.69
09/29/14, 118.97, 120.45, 118.88, 120.42
09/26/14, 119.10, 119.46, 118.80, 119.18
09/25/14, 119.41, 119.41, 118.55, 119.08
09/24/14, 118.61, 119.58, 118.43, 119.53
09/23/14, 118.77, 119.39, 118.58, 118.60
09/22/14, 118.89, 118.96, 118.20, 118.63
09/19/14, 120.36, 120.50, 119.40, 119.49
09/18/14, 121.52, 121.64, 120.46, 120.48
09/17/14, 122.31, 122.40, 121.80, 122.04
09/16/14, 121.68, 122.34, 121.11, 122.26
09/15/14, 120.87, 121.48, 120.76, 121.36
09/12/14, 121.79, 122.05, 121.02, 121.30
09/11/14, 122.68, 122.70, 121.13, 121.63
09/10/14, 123.75, 123.75, 122.52, 122.64
09/09/14, 124.22, 124.23, 123.43, 123.48
09/08/14, 124.95, 125.18, 124.07, 124.24
09/05/14, 124.87, 125.05, 124.48, 124.85
09/04/14, 125.32, 125.62, 124.59, 124.67
09/03/14, 125.43, 125.60, 124.77, 125.17
09/02/14, 126.18, 126.46, 125.28, 125.30
08/29/14, 126.45, 126.70, 126.23, 126.57
08/28/14, 126.00, 126.55, 125.92, 126.33
08/27/14, 125.98, 126.31, 125.62, 126.01
08/26/14, 125.41, 126.09, 125.39, 125.89
08/25/14, 125.38, 125.68, 125.16, 125.40
08/22/14, 125.62, 125.62, 125.42, 125.42
08/21/14, 125.14, 125.63, 124.90, 125.49
08/20/14, 124.98, 125.47, 124.80, 125.27
08/19/14, 125.14, 125.49, 124.86, 124.98
08/18/14, 125.32, 125.45, 125.01, 125.13
08/15/14, 125.62, 125.84, 125.14, 125.71
08/14/14, 125.98, 126.14, 125.57, 125.65
08/13/14, 126.82, 126.94, 126.09, 126.27
08/12/14, 127.50, 127.72, 126.74, 126.87
08/11/14, 127.51, 127.81, 127.26, 127.68
08/08/14, 127.69, 127.98, 127.09, 127.33
08/07/14, 128.14, 128.31, 127.57, 127.73
08/06/14, 127.39, 128.26, 127.05, 128.22
08/05/14, 127.77, 127.90, 127.02, 127.23
08/04/14, 127.31, 128.16, 127.28, 127.91
08/01/14, 127.83, 128.00, 127.06, 127.09
07/31/14, 128.21, 128.59, 127.88, 127.91
07/30/14, 128.50, 128.79, 128.17, 128.45
07/29/14, 129.27, 129.48, 128.12, 128.63
07/28/14, 129.37, 129.68, 129.11, 129.34
07/25/14, 129.12, 129.37, 128.62, 129.30
07/24/14, 129.20, 129.94, 128.98, 129.05
07/23/14, 129.48, 129.18, 128.66, 129.16
07/22/14, 129.48, 129.73, 128.76, 128.81
07/21/14, 128.84, 129.42, 128.75, 129.37
07/18/14, 130.02, 130.10, 129.18, 129.29
07/17/14, 129.73, 130.61, 129.41, 129.98
07/16/14, 129.60, 130.23, 129.58, 129.77
07/15/14, 130.09, 130.09, 129.01, 129.48
07/14/14, 130.13, 130.21, 129.60, 130.17
07/11/14, 131.09, 131.18, 129.92, 130.19
07/10/14, 131.43, 131.46, 131.14, 131.14
07/09/14, 132.27, 132.49, 131.43, 131.55
07/08/14, 132.61, 132.61, 132.36, 132.36
07/07/14, 133.65, 133.68, 132.43, 132.66
07/03/14, 134.24, 134.32, 133.91, 134.22
07/02/14, 134.13, 134.37, 133.90, 134.29
07/01/14, 134.42, 134.51, 133.93, 134.23
06/30/14, 135.89, 135.89, 134.60, 135.89
06/27/14, 136.36, 136.43, 135.72, 136.36
06/26/14, 136.63, 136.81, 136.00, 136.63
06/25/14, 136.34, 136.66, 135.94, 136.34
06/24/14, 136.15, 136.43, 135.75, 136.15
06/23/14, 136.56, 137.18, 135.97, 136.56
06/20/14, 136.27, 136.60, 136.09, 136.27
06/19/14, 134.87, 136.41, 134.83, 134.87
06/18/14, 134.66, 135.12, 134.54, 134.66
06/17/14, 134.71, 134.81, 134.19, 134.71
06/16/14, 134.77, 135.37, 134.60, 134.77
06/13/14, 134.27, 134.94, 134.27, 134.27
06/12/14, 132.84, 134.31, 132.84, 132.84
06/11/14, 133.29, 133.51, 132.81, 133.29
06/10/14, 133.80, 133.90, 133.21, 133.80
06/09/14, 133.71, 134.00, 133.68, 133.71
06/06/14, 133.29, 133.79, 133.12, 133.29
06/05/14, 133.29, 133.44, 132.93, 133.29
06/04/14, 133.61, 133.73, 133.23, 133.61
06/03/14, 133.98, 134.04, 133.32, 133.98
06/02/14, 133.65, 134.23, 133.65, 133.65
05/30/14, 134.74, 135.00, 133.79, 134.74
05/29/14, 134.80, 134.97, 134.53, 134.80
05/28/14, 134.79, 135.07, 134.24, 134.79
05/27/14, 135.71, 135.71, 134.75, 135.71
05/23/14, 135.60, 136.07, 135.52, 135.60
05/22/14, 135.64, 136.51, 135.52, 135.64
05/21/14, 135.60, 135.85, 135.27, 135.60
05/20/14, 135.72, 136.25, 135.49, 135.72
05/19/14, 135.24, 136.05, 135.15, 135.24
05/16/14, 135.79, 136.05, 135.18, 135.79
05/15/14, 136.61, 136.61, 135.59, 136.61
05/14/14, 136.30, 136.92, 136.20, 136.30
05/13/14, 136.05, 136.51, 135.87, 136.05
05/12/14, 135.71, 136.57, 135.66, 135.71
05/09/14, 136.28, 136.69, 135.67, 136.28
05/08/14, 136.58, 136.89, 136.12, 136.58
05/07/14, 137.20, 137.33, 136.36, 137.20
05/06/14, 136.82, 137.43, 136.69, 136.82
05/05/14, 136.68, 137.12, 136.68, 136.68
05/02/14, 136.28, 136.89, 136.09, 136.28
05/01/14, 137.80, 137.80, 136.21, 137.80
04/30/14, 138.67, 138.67, 137.29, 138.67
04/29/14, 137.82, 138.67, 137.58, 137.82
04/28/14, 138.05, 138.62, 137.62, 138.05
04/25/14, 138.17, 138.44, 137.86, 138.17
04/24/14, 137.62, 138.39, 137.56, 137.62
04/23/14, 137.40, 137.76, 137.24, 137.40
04/22/14, 136.91, 137.56, 136.91, 136.91
04/21/14, 137.68, 137.68, 136.71, 137.68
04/17/14, 137.06, 137.71, 136.72, 137.06
04/16/14, 136.82, 137.84, 136.61, 136.82
04/15/14, 137.37, 137.37, 136.15, 137.37
04/14/14, 136.42, 137.39, 136.42, 136.42
04/11/14, 136.98, 137.06, 136.37, 136.98
04/10/14, 136.47, 137.17, 136.32, 136.47
04/09/14, 136.04, 136.76, 135.64, 136.04
04/08/14, 134.61, 136.05, 134.61, 134.61
04/07/14, 134.75, 135.19, 134.27, 134.75
04/04/14, 134.28, 134.86, 134.15, 134.28
04/03/14, 133.40, 134.29, 133.12, 133.40
04/02/14, 133.69, 134.09, 133.21, 133.69
04/01/14, 134.52, 134.64, 133.61, 134.52
03/31/14, 134.75, 134.75, 133.39, 134.75
03/28/14, 134.60, 135.09, 134.57, 134.60
03/27/14, 133.44, 134.67, 133.20, 133.44
03/26/14, 133.66, 133.82, 133.14, 133.66
03/25/14, 133.08, 133.98, 133.01, 133.08
03/24/14, 133.03, 133.43, 132.68, 133.03
03/21/14, 133.27, 133.50, 132.90, 133.27
03/20/14, 134.89, 134.89, 133.03, 134.89
03/19/14, 134.75, 135.02, 133.93, 134.75
03/18/14, 134.13, 134.87, 133.80, 134.13
03/17/14, 134.90, 135.18, 133.97, 134.90
03/14/14, 134.58, 135.09, 134.22, 134.58
03/13/14, 135.03, 135.33, 134.33, 135.03
03/12/14, 135.18, 135.23, 134.12, 135.18
03/11/14, 135.37, 135.96, 134.92, 135.37
03/10/14, 136.14, 136.14, 134.93, 136.14
03/07/14, 136.74, 137.13, 135.89, 136.74
03/06/14, 135.65, 136.80, 135.41, 135.65
03/05/14, 135.98, 136.14, 135.42, 135.98
03/04/14, 135.35, 135.99, 134.54, 135.35
03/03/14, 133.98, 135.82, 133.98, 133.98
02/28/14, 133.33, 134.06, 132.83, 133.33
02/27/14, 133.48, 134.02, 133.02, 133.48
02/26/14, 133.96, 133.96, 133.33, 133.96
02/25/14, 133.89, 134.15, 133.18, 133.89
02/24/14, 133.69, 134.45, 133.46, 133.69
02/21/14, 133.35, 133.75, 133.00, 133.35
02/20/14, 133.71, 133.71, 132.68, 133.71
02/19/14, 132.84, 133.72, 132.63, 132.84
02/18/14, 130.66, 132.88, 130.66, 130.66
02/14/14, 130.09, 130.89, 130.09, 130.09
02/13/14, 129.33, 130.11, 129.05, 129.33
02/12/14, 128.85, 129.87, 128.81, 128.85
02/11/14, 127.91, 128.92, 127.89, 127.91
02/10/14, 128.48, 128.73, 127.85, 128.48
02/07/14, 128.08, 128.78, 127.58, 128.08
02/06/14, 128.07, 129.63, 127.94, 128.07
02/05/14, 128.34, 129.91, 127.93, 128.34
02/04/14, 126.40, 128.38, 126.40, 126.40
02/03/14, 126.12, 126.58, 125.65, 126.12
01/31/14, 126.33, 126.33, 125.62, 126.33
01/30/14, 127.59, 127.59, 126.32, 127.59
01/29/14, 126.38, 127.67, 126.18, 126.38
01/28/14, 125.51, 126.45, 125.51, 125.51
01/27/14, 127.00, 127.64, 125.30, 127.00
01/24/14, 125.97, 127.18, 125.97, 125.97
01/23/14, 125.77, 126.95, 125.64, 125.77
01/22/14, 124.95, 125.87, 124.95, 124.95
01/21/14, 125.16, 125.27, 124.73, 125.16
01/17/14, 125.15, 125.34, 124.81, 125.15
01/16/14, 124.91, 125.67, 124.86, 124.91
01/15/14, 124.80, 125.32, 124.44, 124.80
01/14/14, 124.52, 124.90, 124.22, 124.52
01/13/14, 123.64, 124.65, 123.64, 123.64
01/10/14, 122.33, 123.85, 122.33, 122.33
01/09/14, 123.68, 123.78, 122.22, 123.68
01/08/14, 124.87, 125.10, 123.58, 124.87
01/07/14, 125.06, 125.55, 124.77, 125.06
01/06/14, 124.95, 125.33, 124.88, 124.95
01/03/14, 125.40, 125.49, 124.67, 125.40
01/02/14, 125.75, 126.46, 125.36, 125.75
12/31/13, 127.14, 127.14, 125.67, 127.14
12/30/13, 127.61, 127.83, 127.07, 127.61
12/27/13, 127.48, 127.98, 127.35, 127.48
12/26/13, 127.49, 127.80, 127.29, 127.49
12/24/13, 127.34, 127.66, 127.19, 127.34
12/23/13, 127.59, 127.95, 127.30, 127.59
12/20/13, 126.73, 127.74, 126.69, 126.73
12/19/13, 126.03, 126.80, 125.73, 126.03
12/18/13, 126.04, 126.46, 125.87, 126.04
12/17/13, 126.34, 126.44, 125.68, 126.34
12/16/13, 126.11, 126.66, 125.58, 126.11
12/13/13, 126.33, 126.33, 125.86, 126.33
12/12/13, 127.06, 127.24, 125.91, 127.06
12/11/13, 126.52, 127.10, 126.25, 126.52
12/10/13, 125.99, 126.99, 125.99, 125.99
12/09/13, 125.38, 126.21, 125.38, 125.38
12/06/13, 125.23, 125.89, 125.02, 125.23
12/05/13, 125.05, 125.41, 124.49, 125.05
12/04/13, 124.21, 125.38, 124.21, 124.21
12/03/13, 123.89, 124.41, 123.46, 123.89
12/02/13, 124.22, 124.33, 123.45, 124.22
11/29/13, 123.55, 124.64, 123.55, 123.55
11/27/13, 123.79, 124.28, 123.48, 123.79
11/26/13, 123.89, 124.28, 123.39, 123.89
11/25/13, 123.81, 124.22, 123.19, 123.81
11/22/13, 123.29, 123.99, 123.24, 123.29
11/21/13, 122.43, 123.57, 122.20, 122.43
11/20/13, 122.00, 122.51, 122.00, 122.00
11/19/13, 122.42, 122.62, 122.00, 122.42
11/18/13, 123.21, 123.34, 122.39, 123.21
11/15/13, 123.23, 123.52, 123.03, 123.23
11/14/13, 122.83, 123.42, 122.59, 122.83
11/13/13, 123.11, 123.46, 122.77, 123.11
11/12/13, 123.53, 123.90, 123.00, 123.53
11/11/13, 123.26, 123.67, 123.18, 123.26
11/08/13, 122.69, 123.27, 122.37, 122.69
11/07/13, 123.00, 123.37, 122.64, 123.00
11/06/13, 122.80, 123.50, 122.80, 122.80
11/05/13, 123.20, 123.35, 122.71, 123.20
11/04/13, 123.87, 123.87, 123.10, 123.87
11/01/13, 125.23, 125.46, 123.80, 125.23
10/31/13, 126.64, 126.64, 125.19, 126.64
10/30/13, 126.49, 127.01, 126.37, 126.49
10/29/13, 126.91, 126.96, 126.27, 126.91
10/28/13, 127.52, 127.52, 126.78, 127.52
10/25/13, 127.19, 127.59, 126.72, 127.19
10/24/13, 127.11, 127.48, 126.56, 127.11
10/23/13, 128.11, 128.15, 127.07, 128.11
10/22/13, 128.12, 128.77, 127.86, 128.12
10/21/13, 128.69, 129.11, 128.06, 128.69
10/18/13, 128.19, 128.92, 128.11, 128.19
10/17/13, 128.26, 128.85, 127.98, 128.26
10/16/13, 127.76, 128.78, 127.76, 127.76
10/15/13, 128.32, 128.41, 127.53, 128.32
10/14/13, 127.78, 128.44, 127.78, 127.78
10/11/13, 128.17, 128.17, 127.24, 128.17
10/10/13, 127.40, 128.55, 127.40, 127.40
10/09/13, 128.52, 128.52, 127.19, 128.52
10/08/13, 128.11, 128.98, 128.11, 128.11
10/07/13, 127.26, 128.28, 126.88, 127.26
10/04/13, 126.91, 127.42, 126.75, 126.91
10/03/13, 127.23, 127.46, 126.80, 127.23
10/02/13, 126.28, 127.45, 125.85, 126.28
10/01/13, 127.11, 127.19, 125.83, 127.11
09/30/13, 128.01, 128.01, 126.90, 128.01
09/27/13, 127.81, 128.32, 127.60, 127.81
09/26/13, 127.45, 127.89, 127.16, 127.45
09/25/13, 126.85, 127.86, 126.85, 126.85
09/24/13, 127.59, 127.67, 126.63, 127.59
09/23/13, 128.29, 128.29, 127.49, 128.29
09/20/13, 130.00, 130.00, 128.15, 130.00
09/19/13, 128.93, 130.99, 128.93, 128.93
09/18/13, 128.02, 129.41, 127.73, 128.02
09/17/13, 128.90, 129.30, 127.82, 128.90
09/16/13, 129.32, 129.57, 128.47, 129.32
09/13/13, 129.91, 129.91, 129.02, 129.91
09/12/13, 129.43, 129.94, 128.65, 129.43
09/11/13, 129.30, 129.77, 129.07, 129.30
09/10/13, 130.34, 130.34, 128.90, 130.34
09/09/13, 130.77, 130.95, 130.18, 130.77
09/06/13, 129.77, 130.84, 129.77, 129.77
09/05/13, 130.29, 130.53, 129.36, 130.29
09/04/13, 131.65, 131.65, 129.99, 131.65
09/03/13, 130.45, 132.01, 130.45, 130.45
08/30/13, 131.63, 131.63, 130.28, 131.63
08/29/13, 132.37, 132.37, 131.22, 132.37
08/28/13, 132.27, 133.63, 131.99, 132.27
08/27/13, 131.45, 132.62, 131.36, 131.45
08/26/13, 130.18, 131.79, 130.18, 130.18
08/23/13, 129.00, 130.34, 129.00, 129.00
08/22/13, 129.07, 129.50, 128.93, 129.07
08/21/13, 129.49, 129.77, 128.97, 129.49
08/20/13, 130.20, 130.20, 129.14, 130.20
08/19/13, 129.61, 130.54, 129.61, 129.61
08/16/13, 129.53, 129.91, 129.25, 129.53
08/15/13, 128.00, 129.60, 127.79, 128.00
08/14/13, 127.06, 128.02, 126.80, 127.06
08/13/13, 127.24, 128.09, 126.94, 127.24
08/12/13, 125.76, 127.56, 125.76, 125.76
08/09/13, 125.56, 125.89, 125.25, 125.56
08/08/13, 124.57, 125.13, 124.00, 124.57
08/07/13, 123.98, 124.11, 123.61, 123.98
08/06/13, 125.23, 125.25, 124.20, 125.23
08/05/13, 124.91, 125.18, 124.75, 124.91
08/02/13, 126.06, 126.55, 125.60, 126.06
08/01/13, 126.89, 127.06, 126.05, 126.89
07/31/13, 125.49, 126.19, 125.08, 125.49
07/30/13, 125.64, 126.08, 125.07, 125.64
07/29/13, 126.53, 126.59, 125.91, 126.53
07/26/13, 127.31, 127.31, 126.50, 127.31
07/25/13, 128.00, 128.32, 127.39, 128.00
07/24/13, 129.62, 129.81, 128.29, 129.62
07/23/13, 129.42, 129.93, 129.32, 129.42
07/22/13, 129.90, 130.18, 129.59, 129.90
07/19/13, 129.65, 129.88, 129.42, 129.65
07/18/13, 128.37, 129.68, 128.37, 128.37
07/17/13, 128.74, 129.01, 128.21, 128.74
07/16/13, 129.20, 129.37, 128.78, 129.20
07/15/13, 127.85, 128.41, 127.57, 127.85
07/12/13, 128.61, 129.01, 128.37, 128.61
07/11/13, 128.85, 129.14, 128.02, 128.85
07/10/13, 128.01, 128.46, 127.93, 128.01
07/09/13, 127.04, 127.32, 126.59, 127.04
07/08/13, 126.18, 127.05, 126.12, 126.18
07/05/13, 126.28, 126.38, 125.33, 126.28
07/03/13, 126.56, 126.85, 126.32, 126.56
07/02/13, 125.84, 126.18, 125.60, 125.84
07/01/13, 125.11, 125.58, 125.05, 125.11
06/28/13, 125.52, 125.53, 124.44, 125.52
06/27/13, 125.82, 126.14, 125.06, 125.82
06/26/13, 125.89, 126.13, 125.45, 125.89
06/25/13, 127.28, 127.35, 126.22, 127.28
06/24/13, 126.58, 126.80, 126.10, 126.58
06/21/13, 128.33, 128.33, 127.21, 128.33
06/20/13, 129.51, 129.51, 127.95, 129.51
06/19/13, 131.23, 132.16, 131.01, 131.23
06/18/13, 130.54, 130.96, 130.51, 130.54
06/17/13, 130.35, 130.98, 130.11, 130.35
06/14/13, 130.37, 130.88, 130.22, 130.37
06/13/13, 129.58, 130.14, 129.41, 129.58
06/12/13, 130.24, 130.35, 129.83, 130.24
06/11/13, 129.66, 130.03, 129.34, 129.66
06/10/13, 130.77, 130.92, 130.53, 130.77
06/07/13, 132.13, 132.22, 130.94, 132.13
06/06/13, 131.97, 132.01, 131.53, 131.97
06/05/13, 132.41, 132.95, 132.11, 132.41
06/04/13, 131.51, 132.42, 131.38, 131.51
06/03/13, 131.68, 131.98, 131.21, 131.68
05/31/13, 131.17, 131.26, 130.58, 131.17
05/30/13, 131.74, 131.84, 131.11, 131.74
05/29/13, 132.29, 132.38, 131.40, 132.29
05/28/13, 132.40, 132.86, 132.17, 132.40
05/24/13, 132.31, 132.35, 131.76, 132.31
05/23/13, 131.82, 132.84, 131.32, 131.82
05/22/13, 132.75, 133.14, 132.03, 132.75
05/21/13, 132.31, 132.54, 131.71, 132.31
05/20/13, 131.85, 132.62, 131.57, 131.85
05/17/13, 131.40, 131.72, 130.83, 131.40
05/16/13, 130.91, 131.24, 130.57, 130.91
05/15/13, 131.10, 131.57, 130.65, 131.10
05/14/13, 131.92, 132.14, 131.60, 131.92
05/13/13, 131.79, 132.68, 131.69, 131.79
05/10/13, 132.40, 132.45, 131.30, 132.40
05/09/13, 132.39, 133.38, 132.28, 132.39
05/08/13, 132.65, 133.22, 132.30, 132.65
05/07/13, 132.29, 132.37, 131.56, 132.29
05/06/13, 132.84, 132.88, 132.37, 132.84
05/03/13, 132.53, 133.46, 132.48, 132.53
05/02/13, 132.19, 132.47, 130.91, 132.19
05/01/13, 132.46, 132.46, 131.27, 132.46
04/30/13, 134.12, 134.24, 133.47, 134.12
04/29/13, 132.82, 134.47, 132.72, 132.82
04/26/13, 132.21, 132.28, 131.27, 132.21
04/25/13, 131.33, 132.83, 131.30, 131.33
04/24/13, 130.66, 130.95, 130.39, 130.66
04/23/13, 130.44, 130.74, 130.03, 130.44
04/22/13, 131.46, 131.66, 130.42, 131.46
04/19/13, 131.64, 131.77, 131.10, 131.64
04/18/13, 130.90, 131.83, 130.29, 130.90
04/17/13, 130.39, 130.62, 129.99, 130.39
04/16/13, 130.42, 131.12, 129.96, 130.42
04/15/13, 131.41, 131.52, 129.84, 131.41
04/12/13, 134.40, 134.52, 133.24, 134.40
04/11/13, 135.06, 135.48, 134.79, 135.06
04/10/13, 135.17, 135.87, 134.93, 135.17
04/09/13, 134.73, 135.38, 134.44, 134.73
04/08/13, 135.04, 135.11, 134.15, 135.04
04/05/13, 133.34, 134.25, 133.19, 133.34
04/04/13, 133.91, 133.98, 133.05, 133.91
04/03/13, 135.29, 135.50, 133.53, 135.29
04/02/13, 136.51, 136.62, 135.23, 136.51
04/01/13, 136.38, 137.10, 136.03, 136.38
03/28/13, 139.08, 139.32, 137.05, 139.08
03/27/13, 138.36, 139.54, 138.34, 138.36
03/26/13, 138.06, 138.61, 137.85, 138.06
03/25/13, 138.01, 138.45, 137.71, 138.01
03/22/13, 138.17, 138.40, 137.59, 138.17
03/21/13, 138.19, 138.50, 137.62, 138.19
03/20/13, 137.82, 138.14, 137.18, 137.82
03/19/13, 137.60, 137.97, 137.18, 137.60
03/18/13, 137.51, 137.90, 137.25, 137.51
03/15/13, 138.87, 139.06, 138.17, 138.87
03/14/13, 137.16, 138.33, 137.06, 137.16
03/13/13, 137.77, 138.08, 136.99, 137.77
03/12/13, 137.57, 138.37, 137.55, 137.57
03/11/13, 136.93, 137.56, 136.72, 136.93
03/08/13, 136.58, 137.27, 136.38, 136.58
03/07/13, 135.64, 136.78, 135.62, 135.64
03/06/13, 136.35, 136.42, 135.37, 136.35
03/05/13, 136.64, 136.97, 136.30, 136.64
03/04/13, 135.81, 136.08, 135.48, 135.81
03/01/13, 135.52, 136.12, 135.44, 135.52
02/28/13, 136.60, 137.07, 136.39, 136.60
02/27/13, 137.11, 137.61, 136.55, 137.11
02/26/13, 136.63, 137.22, 136.49, 136.63
02/25/13, 137.89, 137.91, 136.90, 137.89
02/22/13, 137.35, 137.41, 136.62, 137.35
02/21/13, 137.33, 137.42, 136.77, 137.33
02/20/13, 139.19, 139.29, 137.84, 139.19
02/19/13, 139.15, 139.36, 138.66, 139.15
02/15/13, 139.58, 139.81, 138.81, 139.58
02/14/13, 140.45, 140.49, 139.31, 140.45
02/13/13, 140.17, 140.72, 140.13, 140.17
02/12/13, 140.67, 140.70, 140.06, 140.67
02/11/13, 140.58, 140.63, 139.99, 140.58
02/08/13, 141.57, 142.23, 141.18, 141.57
02/07/13, 142.57, 142.65, 141.16, 142.57
02/06/13, 142.35, 142.70, 142.04, 142.35
02/05/13, 142.79, 142.99, 142.42, 142.79
02/04/13, 142.64, 143.06, 142.19, 142.64
02/01/13, 142.85, 143.68, 142.79, 142.85
01/31/13, 142.83, 142.84, 141.83, 142.83
01/30/13, 142.08, 143.02, 141.95, 142.08
01/29/13, 140.33, 141.15, 140.33, 140.33
01/28/13, 140.45, 140.63, 140.07, 140.45
01/25/13, 141.03, 141.08, 140.36, 141.03
01/24/13, 141.08, 141.39, 140.80, 141.08
01/23/13, 141.97, 142.24, 141.43, 141.97
01/22/13, 142.11, 142.28, 141.47, 142.11
01/18/13, 141.25, 141.53, 140.75, 141.25
01/17/13, 140.06, 141.10, 139.92, 140.06
01/16/13, 139.52, 140.14, 139.49, 139.52
01/15/13, 139.63, 140.32, 139.57, 139.63
01/14/13, 139.62, 139.86, 139.20, 139.62
01/11/13, 138.12, 138.83, 137.43, 138.12
01/10/13, 138.44, 138.70, 138.10, 138.44
01/09/13, 137.83, 138.14, 137.02, 137.83
01/08/13, 138.09, 138.27, 137.68, 138.09
01/07/13, 137.77, 138.34, 137.61, 137.77
01/04/13, 137.55, 138.18, 137.31, 137.55
01/03/13, 139.38, 139.39, 138.58, 139.38
01/02/13, 139.85, 140.85, 139.22, 139.85
12/31/12, 138.30, 139.61, 138.22, 138.30
12/28/12, 138.98, 139.46, 138.76, 138.98
12/27/12, 138.93, 139.17, 138.65, 138.93
12/26/12, 138.86, 139.98, 138.79, 138.86
12/24/12, 139.00, 139.16, 138.60, 139.00
12/21/12, 138.99, 139.42, 138.88, 138.99
12/20/12, 139.20, 139.33, 138.23, 139.20
12/19/12, 140.29, 140.34, 139.46, 140.29
12/18/12, 140.37, 140.86, 140.01, 140.37
12/17/12, 140.65, 140.88, 140.26, 140.65
12/14/12, 140.23, 140.73, 139.80, 140.23
12/13/12, 140.03, 140.42, 139.48, 140.03
12/12/12, 141.00, 141.24, 140.48, 141.00
12/11/12, 141.39, 141.50, 140.37, 141.39
12/10/12, 141.70, 141.86, 141.03, 141.70
12/07/12, 142.02, 142.42, 141.49, 142.02
12/06/12, 143.33, 143.47, 141.99, 143.33
12/05/12, 142.65, 143.31, 142.05, 142.65
12/04/12, 142.90, 142.99, 141.82, 142.90
12/03/12, 143.47, 144.11, 143.16, 143.47
11/30/12, 143.63, 143.73, 142.64, 143.63
11/29/12, 143.96, 144.28, 143.43, 143.96
11/28/12, 143.43, 143.43, 142.10, 143.43
11/27/12, 143.72, 144.04, 143.23, 143.72
11/26/12, 144.18, 144.18, 143.23, 144.18
11/23/12, 143.16, 144.24, 142.84, 143.16
11/21/12, 142.70, 143.15, 142.39, 142.70
11/20/12, 142.69, 142.89, 142.17, 142.69
11/19/12, 142.00, 143.07, 141.87, 142.00
11/16/12, 140.03, 141.07, 139.81, 140.03
11/15/12, 141.34, 141.65, 140.55, 141.34
11/14/12, 141.63, 142.06, 141.26, 141.63
11/13/12, 140.51, 141.21, 140.23, 140.51
11/12/12, 140.68, 140.92, 140.01, 140.68
11/09/12, 141.04, 141.30, 140.19, 141.04
11/08/12, 141.01, 141.68, 140.71, 141.01
11/07/12, 142.37, 142.41, 140.84, 142.37
11/06/12, 140.87, 142.52, 140.70, 140.87
11/05/12, 140.09, 140.52, 139.90, 140.09
11/02/12, 142.56, 142.68, 140.32, 142.56
11/01/12, 143.66, 143.71, 142.95, 143.66
10/31/12, 143.21, 143.45, 142.71, 143.21
10/26/12, 142.80, 143.74, 142.80, 142.80
10/25/12, 144.32, 144.44, 143.08, 144.32
10/24/12, 144.27, 144.50, 143.46, 144.27
10/23/12, 144.22, 144.31, 143.16, 144.22
10/22/12, 146.73, 146.96, 145.09, 146.73
10/19/12, 147.68, 147.88, 146.32, 147.68
10/18/12, 147.09, 147.68, 146.16, 147.09
10/17/12, 146.06, 146.80, 145.73, 146.06
10/16/12, 146.00, 146.23, 145.35, 146.00
10/15/12, 145.87, 146.12, 144.63, 145.87
10/12/12, 147.96, 148.16, 146.48, 147.96
10/11/12, 147.65, 149.29, 147.42, 147.65
10/10/12, 147.48, 147.90, 146.97, 147.48
10/09/12, 147.35, 148.19, 147.04, 147.35
10/08/12, 146.50, 147.38, 146.42, 146.50
10/05/12, 148.39, 148.94, 147.43, 148.39
10/04/12, 148.16, 149.17, 147.89, 148.16
10/03/12, 148.31, 148.45, 146.96, 148.31
10/02/12, 149.33, 149.33, 148.31, 149.33
10/01/12, 148.16, 149.91, 148.14, 148.16
09/28/12, 147.01, 148.67, 146.78, 147.01
09/27/12, 146.05, 147.06, 145.98, 146.05
09/26/12, 146.12, 146.14, 144.87, 146.12
09/25/12, 146.96, 147.75, 146.37, 146.96
09/24/12, 146.11, 146.45, 145.78, 146.11
09/21/12, 147.10, 147.91, 146.86, 147.10
09/20/12, 146.03, 147.03, 145.97, 146.03
09/19/12, 147.85, 148.12, 146.66, 147.85
09/18/12, 147.94, 148.80, 147.37, 147.94
09/17/12, 151.31, 151.31, 148.38, 151.31
09/14/12, 152.54, 152.72, 151.78, 152.54
09/13/12, 149.55, 150.55, 148.94, 149.55
09/12/12, 149.25, 149.51, 148.39, 149.25
09/11/12, 147.89, 148.94, 147.85, 147.89
09/10/12, 147.77, 148.14, 147.37, 147.77
09/07/12, 146.08, 147.51, 146.03, 146.08
09/06/12, 146.28, 146.71, 145.63, 146.28
09/05/12, 146.03, 146.57, 145.55, 146.03
09/04/12, 148.44, 148.52, 146.28, 148.44
08/31/12, 145.19, 146.15, 144.61, 145.19
08/30/12, 145.12, 145.56, 144.70, 145.12
08/29/12, 144.35, 145.29, 144.13, 144.35
08/28/12, 144.41, 144.81, 144.01, 144.41
